id,gh_post_gps,area_id
10594,BS-5891-9499,14
10595,BS-8622-3280,10
10596,BS-3401-4194,11
10597,BS-8582-5385,23
10598,BS-7017-8578,13
10599,BS-6634-6330,20
10600,BS-9140-8086,12
10601,BS-4908-4076,31
10602,BS-5746-3660,18
10603,BS-1700-7492,16
10604,BS-4927-4711,31
10605,BS-4314-4458,16
10606,BS-0461-5477,10
10607,BS-7770-0881,14
10608,BS-5371-1147,20
10609,BS-5607-1674,11
10610,BS-5664-0104,26
10611,BS-2791-4980,13
10612,BS-8444-3776,21
10613,BS-9313-2165,10
10614,BS-4342-7813,25
10615,BS-4655-2980,21
10616,BS-6004-0175,23
10617,BS-5914-5189,3
10618,BS-9223-2058,4
10619,BS-9370-5234,29
10620,BS-9116-2061,1
10621,BS-5984-0443,9
10622,BS-3583-6790,23
10623,BS-2552-3925,17
10624,BS-9163-3509,17
10625,BS-3538-4547,17
10626,BS-7541-8051,5
10627,BS-8692-5612,11
10628,BS-3887-2249,7
10629,BS-4028-0490,9
10630,BS-6994-6044,24
10631,BS-8115-8232,11
10632,BS-0008-9709,21
10633,BS-6320-9142,5
10634,BS-0615-6724,10
10635,BS-5158-8353,12
10636,BS-0751-3378,23
10637,BS-5062-4753,37
10638,BS-3258-2466,8
10639,BS-9907-0581,6
10640,BS-5746-0537,27
10641,BS-3842-5991,33
10642,BS-7563-3817,22
10643,BS-7993-4033,20
10644,BS-5424-5243,22
10645,BS-9579-7655,36
10646,BS-5349-7875,25
10647,BS-2863-1794,13
10648,BS-1323-7783,17
10649,BS-4054-7090,36
10650,BS-6211-8267,8
10651,BS-2515-5581,28
10652,BS-4269-2989,11
10653,BS-3233-2217,17
10654,BS-5994-6900,32
10655,BS-3907-4565,38
10656,BS-3134-9793,25
10657,BS-4355-5785,17
10658,BS-4744-8505,3
10659,BS-8175-6246,15
10660,BS-3661-6713,23
10661,BS-4216-6468,34
10662,BS-9387-9982,21
10663,BS-2627-2609,30
10664,BS-3857-2765,36
10665,BS-6952-7084,35
10666,BS-9610-1024,17
10667,BS-2400-3579,16
10668,BS-4243-6203,35
10669,BS-4588-6409,25
10670,BS-8342-0100,14
10671,BS-0613-5521,30
10672,BS-7054-0992,31
10673,BS-6550-5169,23
10674,BS-8685-4478,30
10675,BS-9125-7185,10
10676,BS-3439-3246,23
10677,BS-0995-0305,37
10678,BS-1672-5896,16
10679,BS-5350-6642,21
10680,BS-9139-5481,33
10681,BS-0923-8705,18
10682,BS-1194-8592,17
10683,BS-5198-7024,37
10684,BS-5047-7606,34
10685,BS-6865-7558,35
10686,BS-4245-1444,34
10687,BS-8688-2384,24
10688,BS-5163-5327,18
10689,BS-8091-1308,22
10690,BS-1806-6347,11
10691,BS-4975-2025,12
10692,BS-2378-3140,34
10693,BS-2952-6723,9
10694,BS-7836-0645,18
10695,BS-5762-4349,2
10696,BS-7113-7261,20
10697,BS-1483-7079,5
10698,BS-4214-2789,24
10699,BS-0335-2775,29
10700,BS-3037-9675,11
10701,BS-2716-4192,9
10702,BS-9463-4634,29
10703,BS-0781-4897,38
10704,BS-4227-4700,2
10705,BS-7828-5943,37
10706,BS-7612-9800,25
10707,BS-3898-8699,29
10708,BS-4411-1043,9
10709,BS-3349-9773,4
10710,BS-0249-5112,26
10711,BS-1645-1624,26
10712,BS-4021-7642,13
10713,BS-4369-1316,12
10714,BS-3150-9342,4
10715,BS-5678-0680,33
10716,BS-3424-3714,31
10717,BS-7585-0516,25
10718,BS-9770-2967,33
10719,BS-4127-0771,27
10720,BS-2961-1482,3
10721,BS-7896-5929,34
10722,BS-9466-5851,11
10723,BS-4548-7365,9
10724,BS-9708-1148,19
10725,BS-4540-6009,29
10726,BS-7443-8384,10
10727,BS-0031-1163,33
10728,BS-5035-7327,4
10729,BS-0108-3026,18
10730,BS-1117-3837,36
10731,BS-3614-3572,13
10732,BS-5475-3427,34
10733,BS-4004-6515,32
10734,BS-4727-4975,2
10735,BS-2097-3628,4
10736,BS-3063-4762,27
10737,BS-9050-2125,36
10738,BS-0878-8544,28
10739,BS-7091-6302,19
10740,BS-5878-6250,27
10741,BS-8379-7988,20
10742,BS-7417-7126,17
10743,BS-6344-8044,28
10744,BS-6376-5835,6
10745,BS-4233-3940,6
10746,BS-2992-3595,34
10747,BS-4332-3576,34
10748,BS-1780-0997,18
10749,BS-0338-2888,11
10750,BS-0071-0096,29
10751,BS-6598-1436,12
10752,BS-4892-3936,16
10753,BS-7598-4938,38
10754,BS-3114-2497,2
10755,BS-8145-3084,16
10756,BS-7154-4410,10
10757,BS-3379-6677,33
10758,BS-7912-9881,5
10759,BS-7487-4843,25
10760,BS-4611-3373,7
10761,BS-1913-3525,2
10762,BS-9765-5815,10
10763,BS-0583-8919,1
10764,BS-3408-1135,26
10765,BS-0098-4459,15
10766,BS-6567-4334,20
10767,BS-6908-9626,14
10768,BS-4799-1428,20
10769,BS-7548-0911,34
10770,BS-4210-7743,37
10771,BS-1075-0200,24
10772,BS-8167-0971,10
10773,BS-5759-0869,30
10774,BS-6258-1312,13
10775,BS-1685-9363,2
10776,BS-0179-7661,30
10777,BS-7696-3230,18
10778,BS-1499-1812,35
10779,BS-6462-0116,26
10780,BS-7814-5122,3
10781,BS-1824-9245,16
10782,BS-2608-9285,6
10783,BS-2380-3992,34
10784,BS-7984-8997,1
10785,BS-5450-7094,1
10786,BS-5738-2578,6
10787,BS-5988-2964,2
10788,BS-4196-4343,12
10789,BS-3563-7313,3
10790,BS-3732-1372,26
10791,BS-4530-8541,1
10792,BS-9252-5316,28
10793,BS-7266-2075,13
10794,BS-0583-2241,28
10795,BS-2869-8137,21
10796,BS-3414-1678,23
10797,BS-7144-6099,17
10798,BS-5397-5138,14
10799,BS-5982-5727,12
10800,BS-5331-1765,1
10801,BS-9305-2139,1
10802,BS-9747-7351,38
10803,BS-7897-6260,32
10804,BS-5451-0451,16
10805,BS-3305-4944,22
10806,BS-6897-8381,18
10807,BS-2082-1954,23
10808,BS-7957-7792,25
10809,BS-4317-7546,5
10810,BS-0275-3911,24
10811,BS-6006-8713,37
10812,BS-5846-6850,34
10813,BS-4871-9029,2
10814,BS-9397-7566,20
10815,BS-5243-7079,24
10816,BS-8980-5292,15
10817,BS-4273-9900,28
10818,BS-2033-5234,23
10819,BS-7802-2301,10
10820,BS-6772-0880,26
10821,BS-5364-1829,14
10822,BS-8712-0959,32
10823,BS-3569-6905,1
10824,BS-1369-4339,18
10825,BS-7494-6561,1
10826,BS-7726-7556,26
10827,BS-3218-7521,12
10828,BS-7701-6592,19
10829,BS-5427-4720,37
10830,BS-0353-8855,1
10831,BS-6686-0262,25
10832,BS-4807-1994,34
10833,BS-5845-8432,10
10834,BS-8687-0504,29
10835,BS-2860-9774,37
10836,BS-6745-8132,35
10837,BS-4604-7873,17
10838,BS-1333-3257,27
10839,BS-4896-2562,14
10840,BS-6047-5033,1
10841,BS-6571-1111,19
10842,BS-3995-9266,8
10843,BS-7503-8048,6
10844,BS-4862-2764,31
10845,BS-5315-7197,5
10846,BS-5313-3568,33
10847,BS-2718-0401,5
10848,BS-6219-8326,21
10849,BS-2252-8632,2
10850,BS-3793-7606,38
10851,BS-4899-7066,25
10852,BS-4460-6883,14
10853,BS-6170-4073,16
10854,BS-0641-8492,13
10855,BS-5122-8545,11
10856,BS-5799-2267,6
10857,BS-6111-2461,22
10858,BS-1192-8685,14
10859,BS-5327-3879,19
10860,BS-3876-5503,6
10861,BS-8769-8172,7
10862,BS-6808-0608,10
10863,BS-5464-6503,11
10864,BS-0775-3199,17
10865,BS-9256-4204,35
10866,BS-1286-7710,16
10867,BS-4461-2436,24
10868,BS-8505-2034,33
10869,BS-6961-4771,14
10870,BS-6662-7264,13
10871,BS-7136-5729,20
10872,BS-7242-2192,19
10873,BS-8514-4366,28
10874,BS-1456-8445,3
10875,BS-4431-9136,19
10876,BS-5780-8744,4
10877,BS-3833-5735,6
10878,BS-6142-5708,26
10879,BS-7013-0595,3
10880,BS-4665-4074,4
10881,BS-4918-8300,32
10882,BS-6411-4665,2
10883,BS-7470-1834,9
10884,BS-4262-8430,30
10885,BS-1820-3871,34
10886,BS-5583-2228,38
10887,BS-3218-4149,8
10888,BS-9225-5669,25
10889,BS-2170-8821,9
10890,BS-8734-5446,13
10891,BS-0635-1922,5
10892,BS-2770-2346,8
10893,BS-1083-5546,13
10894,BS-4527-0470,23
10895,BS-5755-7147,30
10896,BS-0529-6463,6
10897,BS-0577-0018,5
10898,BS-6285-4111,12
10899,BS-5191-1543,33
10900,BS-8360-9274,3
10901,BS-9519-2403,28
10902,BS-5892-0746,7
10903,BS-7631-4340,24
10904,BS-7783-1376,23
10905,BS-1128-5719,20
10906,BS-6174-2166,7
10907,BS-6690-3737,11
10908,BS-5136-8045,21
10909,BS-1448-8947,18
10910,BS-7721-7855,29
10911,BS-4757-5181,10
10912,BS-3088-2682,5
10913,BS-5848-3435,33
10914,BS-0262-1550,36
10915,BS-0294-9828,32
10916,BS-9324-9644,29
10917,BS-2850-6363,17
10918,BS-1641-6721,4
10919,BS-8297-6599,31
10920,BS-6104-9716,13
10921,BS-0773-0765,19
10922,BS-9248-6298,2
10923,BS-5984-0753,4
10924,BS-3776-9767,19
10925,BS-2091-4051,38
10926,BS-6264-2544,10
10927,BS-2931-3522,38
10928,BS-6184-4081,36
10929,BS-1471-0013,23
10930,BS-3472-2428,10
10931,BS-9004-3443,1
10932,BS-7911-5408,10
10933,BS-9754-9527,19
10934,BS-0459-4596,19
10935,BS-5960-7656,25
10936,BS-1077-1470,32
10937,BS-0329-1745,10
10938,BS-7064-8263,24
10939,BS-6406-4902,16
10940,BS-4326-8300,18
10941,BS-4220-8839,24
10942,BS-6809-5502,17
10943,BS-2896-4077,17
10944,BS-0793-3040,3
10945,BS-5204-6733,21
10946,BS-4121-8157,15
10947,BS-4824-9970,2
10948,BS-0559-2012,19
10949,BS-6687-7334,4
10950,BS-5266-5119,2
10951,BS-3385-4171,36
10952,BS-2283-2671,26
10953,BS-3493-5891,23
10954,BS-8109-6893,2
10955,BS-9956-1468,26
10956,BS-0484-6671,24
10957,BS-2531-1159,12
10958,BS-3622-9654,31
10959,BS-1913-9994,27
10960,BS-3364-0393,12
10961,BS-7501-8836,4
10962,BS-6496-3360,19
10963,BS-2300-3411,37
10964,BS-1058-8364,7
10965,BS-7618-2658,32
10966,BS-8326-2295,7
10967,BS-2240-5903,38
10968,BS-3550-1735,9
10969,BS-5935-5563,33
10970,BS-0805-5328,29
10971,BS-7125-7671,36
10972,BS-3583-3845,24
10973,BS-7194-9521,1
10974,BS-5122-1379,1
10975,BS-9032-5747,38
10976,BS-7680-8836,9
10977,BS-5704-8167,32
10978,BS-8213-3186,35
10979,BS-8264-7763,22
10980,BS-5457-8581,3
10981,BS-4822-3227,6
10982,BS-1248-4920,12
10983,BS-8067-9088,15
10984,BS-1920-9483,34
10985,BS-6214-5804,38
10986,BS-5085-2033,10
10987,BS-7328-1137,22
10988,BS-4777-6945,21
10989,BS-5758-9908,2
10990,BS-4256-1223,23
10991,BS-5372-2043,7
10992,BS-1314-1977,35
10993,BS-5721-3214,35
10994,BS-7440-7932,22
10995,BS-5350-7869,32
10996,BS-6544-5921,12
10997,BS-6445-2937,12
10998,BS-7843-1672,28
10999,BS-6317-2801,30
11000,BS-5366-1749,34
11001,BS-0859-3897,33
11002,BS-5159-3159,30
11003,BS-3555-4924,20
11004,BS-5605-7708,13
11005,BS-8589-7443,25
11006,BS-9280-1928,22
11007,BS-1848-8753,16
11008,BS-1298-9570,15
11009,BS-7229-3319,24
11010,BS-5853-7699,14
11011,BS-7043-0382,2
11012,BS-5997-9798,18
11013,BS-1211-6407,7
11014,BS-9401-5393,30
11015,BS-6097-3548,31
11016,BS-8255-6278,9
11017,BS-5345-2305,38
11018,BS-7669-5469,10
11019,BS-0937-5048,33
11020,BS-8457-7969,4
11021,BS-6977-4857,25
11022,BS-2132-5913,16
11023,BS-4313-5302,12
11024,BS-6818-6974,6
11025,BS-3741-2419,1
11026,BS-6507-4390,12
11027,BS-3872-8542,12
11028,BS-3630-1276,34
11029,BS-3532-4154,20
11030,BS-6695-7007,5
11031,BS-6991-9594,33
11032,BS-9860-5686,28
11033,BS-4428-4435,30
11034,BS-8719-2298,21
11035,BS-2342-4973,26
11036,BS-7055-9837,28
11037,BS-5828-8637,5
11038,BS-2434-4461,19
11039,BS-7553-9654,9
11040,BS-4649-7765,12
11041,BS-1089-8425,36
11042,BS-2700-6234,17
11043,BS-0242-5379,4
11044,BS-0104-6426,8
11045,BS-0480-4345,18
11046,BS-3458-2030,35
11047,BS-3207-9665,8
11048,BS-2684-7476,31
11049,BS-1143-7886,11
11050,BS-9100-1399,13
11051,BS-5608-5247,15
11052,BS-9550-4810,1
11053,BS-4748-9897,22
11054,BS-8946-7497,11
11055,BS-4615-5943,30
11056,BS-9351-6425,18
11057,BS-1383-9251,18
11058,BS-5514-5083,5
11059,BS-5636-9144,28
11060,BS-6757-2091,32
11061,BS-7399-4288,30
11062,BS-1215-0760,8
11063,BS-8293-9092,1
11064,BS-8221-1189,31
11065,BS-1572-7848,28
11066,BS-0439-3263,17
11067,BS-1215-9675,35
11068,BS-2361-6932,33
11069,BS-1597-4451,32
11070,BS-1502-3505,16
11071,BS-9744-4731,28
11072,BS-6148-7925,10
11073,BS-7879-8822,3
11074,BS-9961-6616,18
11075,BS-6973-7020,17
11076,BS-7520-5811,10
11077,BS-6983-2129,14
11078,BS-6792-6304,18
11079,BS-8312-1221,8
11080,BS-0965-1660,32
11081,BS-3748-4135,7
11082,BS-1027-2491,24
11083,BS-0313-5473,24
11084,BS-5038-2188,11
11085,BS-0301-9445,4
11086,BS-4905-0073,30
11087,BS-2725-2275,2
11088,BS-1104-1346,4
11089,BS-4832-6483,36
11090,BS-8409-7724,10
11091,BS-4828-4283,23
11092,BS-9584-4596,10
11093,BS-9535-2271,21
11094,BS-4131-7609,15
11095,BS-7040-2300,9
11096,BS-9529-9555,37
11097,BS-9524-4204,36
11098,BS-3403-3829,19
11099,BS-1275-5347,30
11100,BS-9660-2817,14
11101,BS-4916-7844,22
11102,BS-9935-5748,16
11103,BS-2271-3720,14
11104,BS-8245-1711,34
11105,BS-7303-8015,20
11106,BS-4104-7520,26
11107,BS-7532-9944,9
11108,BS-7459-8096,19
11109,BS-1868-3508,1
11110,BS-7783-9851,27
11111,BS-5096-4664,12
11112,BS-4113-7146,16
11113,BS-7777-1676,10
11114,BS-9183-4131,6
11115,BS-5944-7104,35
11116,BS-2867-1992,37
11117,BS-8951-7770,15
11118,BS-5799-3644,21
11119,BS-1360-4376,26
11120,BS-3126-2715,33
11121,BS-9769-7502,24
11122,BS-6421-1966,14
11123,BS-7668-1993,36
11124,BS-9793-6440,32
11125,BS-1553-9866,34
11126,BS-8722-5223,6
11127,BS-6357-7265,31
11128,BS-8890-2904,31
11129,BS-4656-1340,28
11130,BS-9948-4793,18
11131,BS-7113-8269,15
11132,BS-3194-5647,6
11133,BS-3847-1189,4
11134,BS-8085-1547,29
11135,BS-5964-3060,16
11136,BS-0182-3483,6
11137,BS-4848-3049,2
11138,BS-4358-4577,25
11139,BS-0285-7318,13
11140,BS-2335-2563,38
11141,BS-9814-3026,38
11142,BS-2653-2090,36
11143,BS-7235-8324,13
11144,BS-6792-3086,24
11145,BS-5528-0183,2
11146,BS-0485-5099,30
11147,BS-7143-7462,27
11148,BS-7376-4362,21
11149,BS-9728-4231,29
11150,BS-6605-4722,3
11151,BS-0706-5119,26
11152,BS-5684-3298,6
11153,BS-8936-5189,5
11154,BS-7411-2972,21
11155,BS-8610-3532,37
11156,BS-4128-0626,4
11157,BS-1523-7331,11
11158,BS-9938-9067,12
11159,BS-3083-1094,26
11160,BS-7314-2494,38
11161,BS-2102-2867,9
11162,BS-6747-5478,18
11163,BS-5107-9037,20
11164,BS-2882-4353,24
11165,BS-9871-2563,30
11166,BS-3026-7015,12
11167,BS-8642-6262,17
11168,BS-9962-6621,12
11169,BS-6163-7589,17
11170,BS-3802-7967,7
11171,BS-0026-0983,38
11172,BS-4302-9966,31
11173,BS-7038-7260,10
11174,BS-5902-2555,1
11175,BS-9064-9125,2
11176,BS-7523-9349,22
11177,BS-3221-3932,37
11178,BS-5087-6833,36
11179,BS-4791-5806,4
11180,BS-2959-0831,1
11181,BS-6631-2858,20
11182,BS-1597-2354,12
11183,BS-4379-5409,37
11184,BS-8378-0653,10
11185,BS-3370-8161,36
11186,BS-2447-4317,35
11187,BS-1036-5595,28
11188,BS-4255-5371,16
11189,BS-6577-9965,30
11190,BS-3915-6547,15
11191,BS-2620-5676,25
11192,BS-6640-4580,9
11193,BS-7711-2004,31
11194,BS-5563-3449,21
11195,BS-3467-1529,7
11196,BS-9719-3986,17
11197,BS-0795-4865,13
11198,BS-9157-2642,25
11199,BS-4838-9718,19
11200,BS-7018-0789,25
11201,BS-9833-1109,6
11202,BS-1608-3406,18
11203,BS-2140-6474,14
11204,BS-3515-9058,18
11205,BS-2688-7268,12
11206,BS-6632-2969,22
11207,BS-2455-8555,8
11208,BS-2545-3808,16
11209,BS-5886-2759,37
11210,BS-9562-0844,38
11211,BS-8409-5664,13
11212,BS-2246-2185,11
11213,BS-5634-7887,15
11214,BS-6961-4221,5
11215,BS-6589-7403,16
11216,BS-1930-3878,36
11217,BS-4293-7431,25
11218,BS-5190-1113,29
11219,BS-2431-4162,35
11220,BS-0346-6423,8
11221,BS-9352-0756,27
11222,BS-9595-3622,35
11223,BS-2780-8082,3
11224,BS-2969-5505,31
11225,BS-8517-0302,18
11226,BS-4069-4021,28
11227,BS-9226-0192,29
11228,BS-3214-6910,13
11229,BS-6844-8964,23
11230,BS-9422-2486,19
11231,BS-1514-7318,12
11232,BS-3332-8321,5
11233,BS-8580-1256,6
11234,BS-2166-2884,18
11235,BS-3895-8921,12
11236,BS-3849-1697,17
11237,BS-9857-1279,35
11238,BS-4592-2348,14
11239,BS-6279-3573,8
11240,BS-2754-2852,18
11241,BS-7371-9777,26
11242,BS-4783-7178,12
11243,BS-9514-5399,6
11244,BS-7604-0589,22
11245,BS-2680-2748,21
11246,BS-5936-3595,11
11247,BS-6436-8087,22
11248,BS-7438-7750,4
11249,BS-0505-7592,30
11250,BS-8421-1976,11
11251,BS-3680-4293,34
11252,BS-0067-3339,23
11253,BS-7973-6260,25
11254,BS-0753-9683,31
11255,BS-4532-0851,18
11256,BS-0698-3890,14
11257,BS-7238-8092,33
11258,BS-1084-2873,22
11259,BS-0041-1007,36
11260,BS-9183-4676,2
11261,BS-2315-6935,18
11262,BS-0973-2778,3
11263,BS-5163-4089,3
11264,BS-0870-5242,12
11265,BS-2528-2210,19
11266,BS-4412-6105,29
11267,BS-0353-0268,13
11268,BS-4262-3517,28
11269,BS-0710-0830,1
11270,BS-7894-8349,29
11271,BS-5716-6174,5
11272,BS-5983-6149,32
11273,BS-1912-9886,33
11274,BS-5809-4567,3
11275,BS-1432-3179,32
11276,BS-1905-4493,21
11277,BS-4979-0860,14
11278,BS-8833-0153,8
11279,BS-1585-1597,29
11280,BS-9956-4338,24
11281,BS-2043-8004,26
11282,BS-3362-8014,5
11283,BS-2359-7214,2
11284,BS-1548-7372,38
11285,BS-9278-9475,36
11286,BS-7729-2696,18
11287,BS-7699-2073,6
11288,BS-6390-8162,15
11289,BS-2443-0812,26
11290,BS-0330-4007,22
11291,BS-2851-8354,5
11292,BS-1600-2404,3
11293,BS-6821-0178,35
11294,BS-8061-1436,6
11295,BS-0573-0147,11
11296,BS-4279-6879,8
11297,BS-4180-4096,21
11298,BS-6051-9457,19
11299,BS-6962-6765,10
11300,BS-8516-7079,29
11301,BS-3080-9573,15
11302,BS-9550-1844,30
11303,BS-6058-4550,22
11304,BS-2332-3904,26
11305,BS-3607-0843,29
11306,BS-3668-6501,22
11307,BS-3228-6324,17
11308,BS-7855-6981,10
11309,BS-4578-5982,8
11310,BS-8472-9539,15
11311,BS-6639-2163,7
11312,BS-0374-5851,18
11313,BS-2058-7662,16
11314,BS-5057-6232,9
11315,BS-4931-2039,16
11316,BS-9022-9336,4
11317,BS-2691-2807,29
11318,BS-2938-4667,38
11319,BS-2993-7309,36
11320,BS-8891-8319,8
11321,BS-9834-6484,10
11322,BS-3324-1624,34
11323,BS-3351-0955,36
11324,BS-0429-5540,27
11325,BS-5793-2153,33
11326,BS-4746-5988,34
11327,BS-3231-3023,34
11328,BS-1745-4656,20
11329,BS-5267-8173,18
11330,BS-4925-7323,9
11331,BS-1757-6050,18
11332,BS-1092-3986,38
11333,BS-7893-5194,33
11334,BS-5879-4571,3
11335,BS-6566-9316,9
11336,BS-5711-1014,37
11337,BS-6788-0888,29
11338,BS-5950-0157,35
11339,BS-5037-6250,7
11340,BS-9740-3424,25
11341,BS-6501-6659,29
11342,BS-7663-9066,32
11343,BS-8458-4177,11
11344,BS-5363-4658,16
11345,BS-0982-3798,28
11346,BS-7852-9918,24
11347,BS-3611-5837,38
11348,BS-5617-0137,38
11349,BS-1426-5093,17
11350,BS-2627-7192,24
11351,BS-6330-6133,36
11352,BS-4121-1760,21
11353,BS-5271-7149,23
11354,BS-9169-0913,9
11355,BS-1099-3498,22
11356,BS-1682-3918,10
11357,BS-9156-6718,31
11358,BS-2266-5160,27
11359,BS-5720-8987,12
11360,BS-0197-9589,8
11361,BS-0679-8199,4
11362,BS-6681-7869,5
11363,BS-8511-6754,27
11364,BS-2671-1644,38
11365,BS-5679-9401,32
11366,BS-2492-6915,37
11367,BS-6230-0561,31
11368,BS-9940-7095,2
11369,BS-6805-8423,24
11370,BS-0283-2107,29
11371,BS-6677-3080,21
11372,BS-5682-8871,8
11373,BS-2153-3368,33
11374,BS-3291-4254,21
11375,BS-6397-9242,12
11376,BS-2176-8219,3
11377,BS-5524-7422,4
11378,BS-8356-9333,24
11379,BS-4171-3489,12
11380,BS-5662-8448,1
11381,BS-2805-3846,12
11382,BS-8796-1501,8
11383,BS-0882-4088,26
11384,BS-0886-4420,18
11385,BS-9997-1213,28
11386,BS-7146-2489,3
11387,BS-1400-9690,11
11388,BS-3774-4531,23
11389,BS-7842-0421,28
11390,BS-7521-9111,16
11391,BS-3946-3806,6
11392,BS-1875-6494,36
11393,BS-3753-1359,2
11394,BS-8569-6459,4
11395,BS-0562-6806,30
11396,BS-8246-4559,28
11397,BS-1771-2972,24
11398,BS-8304-9861,33
11399,BS-1331-9221,16
11400,BS-8859-1536,25
11401,BS-0711-7081,6
11402,BS-7956-8081,7
11403,BS-4372-1223,17
11404,BS-0879-4959,37
11405,BS-4512-2191,7
11406,BS-6326-9237,25
11407,BS-8498-4855,12
11408,BS-7830-5958,9
11409,BS-7117-9541,3
11410,BS-1651-0025,27
11411,BS-8828-7876,14
11412,BS-3450-5454,20
11413,BS-4581-5622,15
11414,BS-9010-1046,19
11415,BS-1564-6263,22
11416,BS-8300-7373,2
11417,BS-8859-2070,25
11418,BS-0449-2783,10
11419,BS-8037-4256,28
11420,BS-2881-1270,14
11421,BS-8785-1396,3
11422,BS-9847-9134,7
11423,BS-8567-0451,11
11424,BS-4249-9685,5
11425,BS-6745-9891,18
11426,BS-2098-7629,6
11427,BS-4170-8688,12
11428,BS-1523-0793,27
11429,BS-1862-0183,10
11430,BS-9581-9770,33
11431,BS-4847-9569,14
11432,BS-3739-8293,15
11433,BS-0772-7136,36
11434,BS-8388-6974,29
11435,BS-7443-4388,35
11436,BS-3132-3859,15
11437,BS-9508-2126,23
11438,BS-7109-5644,26
11439,BS-2478-1085,36
11440,BS-5447-7376,8
11441,BS-5412-9928,6
11442,BS-7968-0924,30
11443,BS-1748-1440,25
11444,BS-8825-2923,36
11445,BS-2461-6031,35
11446,BS-9405-6903,30
11447,BS-2534-2047,11
11448,BS-9750-4160,35
11449,BS-2054-2293,27
11450,BS-3176-5799,33
11451,BS-0598-1213,7
11452,BS-2546-1030,24
11453,BS-2397-9047,15
11454,BS-7318-9343,9
11455,BS-2006-0606,13
11456,BS-1837-5395,26
11457,BS-1091-7358,27
11458,BS-0541-5308,5
11459,BS-8034-2835,11
11460,BS-9473-2552,4
11461,BS-5426-5862,6
11462,BS-9183-7157,6
11463,BS-5477-0345,20
11464,BS-8259-9856,5
11465,BS-7474-7621,35
11466,BS-2823-4201,24
11467,BS-2422-2848,22
11468,BS-2581-0847,11
11469,BS-4354-6081,19
11470,BS-7960-7000,24
11471,BS-6998-1838,9
11472,BS-4409-0265,33
11473,BS-8600-2554,13
11474,BS-4770-3407,9
11475,BS-1570-7745,4
11476,BS-9623-6174,37
11477,BS-3851-8401,30
11478,BS-2999-7118,24
11479,BS-7250-0693,21
11480,BS-6568-2500,9
11481,BS-7100-1329,30
11482,BS-3660-1595,30
11483,BS-7290-8594,23
11484,BS-4186-3319,29
11485,BS-9327-9541,6
11486,BS-2899-3031,34
11487,BS-0783-6479,37
11488,BS-3157-2034,7
11489,BS-6613-5840,31
11490,BS-2452-5635,32
11491,BS-5814-5344,34
11492,BS-5169-0929,22
11493,BS-9772-3000,11
11494,BS-7469-0127,19
11495,BS-9304-8147,12
11496,BS-2270-1600,19
11497,BS-5142-7499,35
11498,BS-9063-8060,7
11499,BS-1941-5599,5
11500,BS-9663-1146,33
11501,BS-9735-5948,13
11502,BS-9727-7665,19
11503,BS-8685-8310,20
11504,BS-5951-6244,20
11505,BS-3953-4108,24
11506,BS-0352-2907,13
11507,BS-9263-8941,16
11508,BS-5541-0542,34
11509,BS-3709-1504,35
11510,BS-8240-9051,11
11511,BS-8167-5888,18
11512,BS-4404-7302,27
11513,BS-5168-1179,6
11514,BS-0659-5778,29
11515,BS-3170-2343,18
11516,BS-9190-9538,14
11517,BS-7407-7068,31
11518,BS-1607-1219,37
11519,BS-3139-5800,6
11520,BS-4831-4067,4
11521,BS-7247-7316,22
11522,BS-8493-2278,34
11523,BS-1153-1786,9
11524,BS-7558-6490,4
11525,BS-7219-8910,29
11526,BS-9476-0586,33
11527,BS-3998-5266,3
11528,BS-1405-4969,16
11529,BS-3344-4575,33
11530,BS-0333-6800,38
11531,BS-4313-4783,24
11532,BS-5498-9832,2
11533,BS-6094-7657,20
11534,BS-1290-4781,4
11535,BS-7908-7458,32
11536,BS-1016-9457,24
11537,BS-1801-7082,4
11538,BS-1615-1758,12
11539,BS-9051-2851,26
11540,BS-4672-0369,29
11541,BS-4770-6805,25
11542,BS-3291-4693,37
11543,BS-2897-8267,6
11544,BS-3919-0902,7
11545,BS-1547-7364,24
11546,BS-6766-2460,14
11547,BS-6267-0220,7
11548,BS-8114-9774,16
11549,BS-6783-1355,21
11550,BS-9647-4713,37
11551,BS-0280-3237,1
11552,BS-1454-6214,38
11553,BS-1539-4193,14
11554,BS-1429-1736,23
11555,BS-0658-4717,19
11556,BS-9176-9470,2
11557,BS-4020-3956,26
11558,BS-7517-1929,37
11559,BS-1702-6203,27
11560,BS-6726-3643,27
11561,BS-4761-6536,37
11562,BS-2585-1857,22
11563,BS-5396-6267,16
11564,BS-7363-1650,11
11565,BS-4995-7453,21
11566,BS-7824-3474,32
11567,BS-1129-2653,22
11568,BS-1859-8508,22
11569,BS-2769-2305,3
11570,BS-8621-2626,1
11571,BS-2193-5322,26
11572,BS-9267-6101,26
11573,BS-5207-3040,13
11574,BS-4969-9095,20
11575,BS-3970-6478,19
11576,BS-4889-6822,27
11577,BS-2396-2721,16
11578,BS-5913-1469,33
11579,BS-3928-7310,23
11580,BS-6247-3522,35
11581,BS-7155-8893,1
11582,BS-0142-0069,10
11583,BS-9311-9458,5
11584,BS-8811-6313,23
11585,BS-0548-3053,28
11586,BS-8103-6359,8
11587,BS-5302-7890,6
11588,BS-8841-4564,36
